,word_id,token,NER_annotation_edg,nested_annotation_edg,NER_annotation_MF,nested_annotation_MF,notes_mf,notes_mf.1,NER_annotation,NER_nested_annotation,IAA_NER,IAA_NER_nested,Notes_IAA_edg,Unnamed: 13,Unnamed: 14,in_training
1425,106043308,ἄρα,,,,,,,,,match,match,,,,False
1426,106043309,τῆς,,,,,,,,,match,match,,,,False
1427,106043310,ΕΚ,O,,O,,,,O,,match,match,,,,False
1428,106043311,πρὸς,,,,,,,,,match,match,,,,False
1429,106043312,τὴν,,,,,,,,,match,match,,,,False
1430,106043313,ΚΘ,O,,O,,,,O,,match,match,,,,False
1431,106043314,δοθείς,,,,,,,,,match,match,,,,False
1432,106043315,.,,,,,,,,,match,match,,,,False
1433,nan,,,,,,,,,,match,match,,,,False
1434,105535088,καὶ,,,,,,,,,match,match,,,,False
1435,105535089,ἐπεὶ,,,,,,,,,match,match,,,,False
1436,105535090,τὸ,,,,,,,,,match,match,,,,False
1437,105535091,ὑπὸ,,,,,,,,,match,match,,,,False
1438,105535092,ΚΒΖ,O,,O,,,,O,,match,match,,,,False
1439,105535093,ἴσον,,,,,,,,,match,match,,,,False
1440,105535094,ἐστὶ,,,,,,,,,match,match,,,,False
1441,105535095,τῷ,,,,,,,,,match,match,,,,False
1442,105535096,ὑπὸ,,,,,,,,,match,match,,,,False
1443,105535097,ΓΑΘ,O,,O,,,,O,,match,match,,,,False
1444,105535098,,,,,,,,,,match,match,,,,False
1445,105535099,ἴση,,,,,,,,,match,match,,,,False
1446,105535100,δὲ,,,,,,,,,match,match,,,,False
1447,105535101,ἡ,,,,,,,,,match,match,,,,False
1448,105535102,ΒΖ,O,,O,,,,O,,match,match,,,,False
1449,105535103,τῇ,,,,,,,,,match,match,,,,False
1450,105535104,ΔΚ,O,,O,,,,O,,match,match,,,,False
1451,105535105,,,,,,,,,,match,match,,,,False
1452,105535106,τουτέστι,,,,,,,,,match,match,,,,False
1453,105535107,τῇ,,,,,,,,,match,match,,,,False
1454,105535108,ΓΚ,O,,O,,,,O,,match,match,,,,False
1455,105535109,,,,,,,,,,match,match,,,,False
1456,105535110,καὶ,,,,,,,,,match,match,,,,False
1457,105535111,ἡ,,,,,,,,,match,match,,,,False
1458,105535112,ΑΘ,O,,O,,,,O,,match,match,,,,False
1459,105535113,τῇ,,,,,,,,,match,match,,,,False
1460,105535114,ΔΓ,O,,O,,,,O,,match,match,,,,False
1461,105535115,,,,,,,,,,match,match,,,,False
1462,105535116,τὸ,,,,,,,,,match,match,,,,False
1463,105535117,ἄρα,,,,,,,,,match,match,,,,False
1464,105535118,ὑπὸ,,,,,,,,,match,match,,,,False
1465,105535119,ΔΓΑ,O,,O,,,,O,,match,match,,,,False
1466,105535120,ἴσον,,,,,,,,,match,match,,,,False
1467,105535121,ἐστὶ,,,,,,,,,match,match,,,,False
1468,105535122,τῷ,,,,,,,,,match,match,,,,False
1469,105535123,ὑπὸ,,,,,,,,,match,match,,,,False
1470,105535124,ΚΓΗ,O,,O,,,,O,,match,match,,,,False
1471,105535125,.,,,,,,,,,match,match,,,,False
1472,nan,,,,,,,,,,match,match,,,,False
1473,106365671,Μωυσῆς,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1474,106365672,δὲ,,,,,,,,,match,match,,,,False
1475,106365673,στάθμην,,,,,,,,,match,match,,,,False
1476,106365674,καὶ,,,,,,,,,match,match,,,,False
1477,106365675,μέτρον,,,,,,,,,match,match,,,,False
1478,106365676,καὶ,,,,,,,,,match,match,,,,False
1479,106365677,ἀριθμὸν,,,,,,,,,match,match,,,,False
1480,106365678,τῶν,,,,,,,,,match,match,,,,False
1481,106365679,ὅλων,,,,,,,,,match,match,,,,False
1482,106365680,ὑπέλαβεν,,,,,,,,,match,match,,,,False
1483,106365681,εἶναι,,,,,,,,,match,match,,,,False
1484,106365682,τὸν,,,,,,,,,match,match,,,,False
1485,106365683,θεόν,,,,,,,,,match,match,,,,False
1486,106365684,,,,,,,,,,match,match,,,,False
1487,106365685,ἀλλ’,,,,,,,,,match,match,,,,False
1488,106365686,οὐ,,,,,,,,,match,match,,,,False
1489,106365687,τὸν,,,,,,,,,match,match,,,,False
1490,106365688,ἀνθρώπινον,,,,,,,,,match,match,,,,False
1491,106365689,νοῦν,,,,,,,,,match,match,,,,False
1492,106365690,.,,,,,,,,,match,match,,,,False
1493,nan,,,,,,,,,,match,match,,,,False
1494,118535574,τὸ,,,,,,,,,match,match,,,,False
1495,118535575,δὲ,,,,,,,,,match,match,,,,False
1496,118535576,ἰδίως,,,,,,,,,match,match,,,,False
1497,118535577,καλούμενον,,,,,,,,,match,match,,,,False
1498,118535578,εἶδος,,,,,,,,,match,match,,,,False
1499,118535579,Σωκρατικόν,O,,O,,,,O,,match,match,,,,False
1500,118535580,,,,,,,,,,match,match,,,,False
1501,118535581,ὃ,,,,,,,,,match,match,,,,False
1502,118535582,μάλιστα,,,,,,,,,match,match,,,,False
1503,118535583,δοκοῦσιν,,,,,,,,,match,match,,,,False
1504,118535584,ζηλῶσαι,,,,,,,,,match,match,,,,False
1505,118535585,Αἰσχίνης,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1506,118535586,καὶ,,,,,,,,,match,match,,,,False
1507,118535587,Πλάτων,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1508,118535588,,,,,,,,,,match,match,,,,False
1509,118535589,μεταρυθμίσειεν,,,,,,,,,match,match,,,,False
1510,118535590,ἂν,,,,,,,,,match,match,,,,False
1511,118535591,τοῦτο,,,,,,,,,match,match,,,,False
1512,118535592,τὸ,,,,,,,,,match,match,,,,False
1513,118535593,πρᾶγμα,,,,,,,,,match,match,,,,False
1514,118535594,τὸ,,,,,,,,,match,match,,,,False
1515,118535595,προειρημένον,,,,,,,,,match,match,,,,False
1516,118535596,εἰς,,,,,,,,,match,match,,,,False
1517,118535597,ἐρώτησιν,,,,,,,,,match,match,,,,False
1518,118535598,,,,,,,,,,match,match,,,,False
1519,118535599,ὧδέ,,,,,,,,,match,match,,,,False
1520,118535600,πως,,,,,,,,,match,match,,,,False
1521,118535601,,,,,,,,,,match,match,,,,False
1522,118535602,οἷον,,,,,,,,,match,match,,,,False
1523,118535603,"""",,,,,,,,,match,match,,,,False
1524,118535604,ὦ,,,,,,,,,match,match,,,,False
1525,118535605,παῖ,,,,,,,,,match,match,,,,False
1526,118535606,,,,,,,,,,match,match,,,,False
1527,118535607,πόσα,,,,,,,,,match,match,,,,False
1528,118535608,σοι,,,,,,,,,match,match,,,,False
1529,118535609,χρήματα,,,,,,,,,match,match,,,,False
1530,118535610,ἀπέλιπεν,,,,,,,,,match,match,,,,False
1531,118535611,ὁ,,,,,,,,,match,match,,,,False
1532,118535612,πατήρ,,,,,,,,,match,match,,,,False
1533,118535613,;,,,,,,,,,match,match,,,,False
1534,nan,,,,,,,,,,match,match,,,,False
1535,112318652,ἔχει,,,,,,,,,match,match,,,,False
1536,112318653,δὲ,,,,,,,,,match,match,,,,False
1537,112318654,ἡ,,,,,,,,,match,match,,,,False
1538,112318655,περὶ,,,,,,,,,match,match,,,,False
1539,112318656,αὐτῆς,,,,,,,,,match,match,,,,False
1540,112318657,λέξις,,,,,,,,,match,match,,,,False
1541,112318658,τοῦ,,,,,,,,,match,match,,,,False
1542,112318659,Κρίτωνος,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1543,112318660,ὧδέ,,,,,,,,,match,match,,,,False
1544,112318661,πως,,,,,,,,,match,match,,,,False
1545,112318662,αὐτοῖς,,,,,,,,,match,match,,,,False
1546,112318663,ὀνόμασιν,,,,,,,,,match,match,,,,False
1547,112318664,.,,,,,,,,,match,match,,,,False
1548,nan,,,,,,,,,,match,match,,,,False
1549,107609278,ἔχει,,,,,,,,,match,match,,,,False
1550,107609279,δὲ,,,,,,,,,match,match,,,,False
1551,107609280,Εἰληθυίας,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1552,107609281,ἱερόν,,,,,,,,,match,match,,,,False
1553,107609282,,,,,,,,,,match,match,,,,False
1554,107609283,Πελασγῶν,B-GRP,,B-GRP,,,,B-GRP,,match,match,,,,False
1555,107609284,ἵδρυμα,,,,,,,,,match,match,,,,False
1556,107609285,,,,,,,,,,match,match,,,,False
1557,107609286,πλούσιόν,,,,,,,,,match,match,,,,False
1558,107609287,ποτε,,,,,,,,,match,match,,,,False
1559,107609288,γενόμενον,,,,,,,,,match,match,,,,False
1560,107609289,·,,,,,,,,,match,match,,,,False
1561,nan,,,,,,,,,,match,match,,,,False
1562,124742715,ταύτῃ,,,,,,,,,match,match,,,,False
1563,124742716,μὲν,,,,,,,,,match,match,,,,False
1564,124742717,γὰρ,,,,,,,,,match,match,,,,False
1565,124742718,καὶ,,,,,,,,,match,match,,,,False
1566,124742719,τὸ,,,,,,,,,match,match,,,,False
1567,124742720,δέρας,,,,,,,,,match,match,,,,False
1568,124742721,ξὺν,,,,,,,,,match,match,,,,False
1569,124742722,τῇ,,,,,,,,,match,match,,,,False
1570,124742723,Μηδείᾳ,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1571,124742724,συλήσας,,,,,,,,,match,match,,,,False
1572,124742725,Ἰάσων,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1573,124742726,οὐκ,,,,,,,,,match,match,,,,False
1574,124742727,ἐπὶ,,,,,,,,,match,match,,,,False
1575,124742728,τὴν,,,,,,,,,match,match,,,,False
1576,124742729,Ἑλλάδα,B-LOC,,B-LOC,,,,B-LOC,,match,match,,,,False
1577,124742730,καὶ,,,,,,,,,match,match,,,,False
1578,124742731,τὰ,,,,,,,,,match,match,,,,False
1579,124742732,πάτρια,,,,,,,,,match,match,,,,False
1580,124742733,ἤθη,,,,,,,,,match,match,,,,False
1581,124742734,φυγὼν,,,,,,,,,match,match,,,,False
1582,124742735,φαίνοιτο,,,,,,,,,match,match,,,,False
1583,124742736,,,,,,,,,,match,match,,,,False
1584,124742737,ἀλλ’,,,,,,,,,match,match,,,,False
1585,124742738,ἔμπαλιν,,,,,,,,,match,match,,,,False
1586,124742739,ἐπὶ,,,,,,,,,match,match,,,,False
1587,124742740,Φᾶσιν,B-LOC,,B-LOC,,,,B-LOC,,match,match,,,,False
1588,124742741,τε,,,,,,,,,match,match,,,,False
1589,124742742,ποταμὸν,,,I-LOC,,,,I-LOC,,no_match,match,I did not in fact annotate 'mountain'  or 'river' or city anywhere.. To discuss,keep it as a difference; this is a different interpretation,check guidelines,False
1590,124742743,καὶ,,,,,,,,,match,match,,,,False
1591,124742744,τοὺς,,,,,,,,,match,match,,,,False
1592,124742745,ἐνδοτάτω,,,,,,,,,match,match,,,,False
1593,124742746,βαρβάρους,,,,,,,,,match,match,,,,False
1594,124742747,.,,,,,,,,,match,match,,,,False
1595,nan,,,,,,,,,,match,match,,,,False
1596,115416967,τὴν,,,,,,,,,match,match,,,,False
1597,115416968,δ’,,,,,,,,,match,match,,,,False
1598,115416969,οὖν,,,,,,,,,match,match,,,,False
1599,115416970,ἀρχὴν,,,,,,,,,match,match,,,,False
1600,115416971,τὴν,,,,,,,,,match,match,,,,False
1601,115416972,ὕπατον,,,,,,,,,match,match,,,,False
1602,115416973,παραχρῆμα,,,,,,,,,match,match,,,,False
1603,115416974,μέν,,,,,,,,,match,match,,,,False
1604,115416975,,,,,,,,,,match,match,,,,False
1605,115416976,καὶ,,,,,,,,,match,match,,,,False
1606,115416977,πρὶν,,,,,,,,,match,match,,,,False
1607,115416978,ἐς,,,,,,,,,match,match,,,,False
1608,115416979,τὴν,,,,,,,,,match,match,,,,False
1609,115416980,πόλιν,,,,,,,,,match,match,,,,False
1610,115416981,ἐσελθεῖν,,,,,,,,,match,match,,,,False
1611,115416982,,,,,,,,,,match,match,,,,False
1612,115416983,ἀνέλαβεν,,,,,,,,,match,match,,,,False
1613,115416984,,,,,,,,,,match,match,,,,False
1614,115416985,οὐ,,,,,,,,,match,match,,,,False
1615,115416986,μέντοι,,,,,,,,,match,match,,,,False
1616,115416987,καὶ,,,,,,,,,match,match,,,,False
1617,115416988,διὰ,,,,,,,,,match,match,,,,False
1618,115416989,τέλους,,,,,,,,,match,match,,,,False
1619,115416990,ἔσχεν,,,,,,,,,match,match,,,,False
1620,115416991,,,,,,,,,,match,match,,,,False
1621,115416992,ἀλλ’,,,,,,,,,match,match,,,,False
1622,115416993,ἐν,,,,,,,,,match,match,,,,False
1623,115416994,τῇ,,,,,,,,,match,match,,,,False
1624,115416995,Ῥώμῃ,B-LOC,,B-LOC,,,,B-LOC,,match,match,,,,False
1625,115416996,γενόμενος,,,,,,,,,match,match,,,,False
1626,115416997,ἀπεῖπέ,,,,,,,,,match,match,,,,False
1627,115416998,τε,,,,,,,,,match,match,,,,False
1628,115416999,αὐτὴν,,,,,,,,,match,match,,,,False
1629,115417000,καὶ,,,,,,,,,match,match,,,,False
1630,115417001,τῷ,,,,,,,,,match,match,,,,False
1631,115417002,Φαβίῳ,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1632,115417003,τῷ,,,,,,,,,match,match,,,,False
1633,115417004,Κυΐντῳ,I-PER,,I-PER,,,,I-PER,,match,match,I considered this the Roman names Fabius Quintus and Trebonius Gaius,mistake,,False
1634,115417005,τῷ,,,,,,,,,match,match,,,,False
1635,115417006,τε,,,,,,,,,match,match,,,,False
1636,115417007,Τρεβωνίῳ,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1637,115417008,τῷ,,,,,,,,,match,match,,,,False
1638,115417009,Γαΐῳ,I-PER,,I-PER,,,,I-PER,,match,match,I considered this the Roman names Fabius Quintus and Trebonius Gaius,mistake,,False
1639,115417010,ἐνεχείρισε,,,,,,,,,match,match,,,,False
1640,115417011,.,,,,,,,,,match,match,,,,False
1641,nan,,,,,,,,,,match,match,,,,False
1642,108292844,καὶ,,,,,,,,,match,match,,,,False
1643,108292845,ἔσται,,,,,,,,,match,match,,,,False
1644,108292846,ἡ,,,,,,,,,match,match,,,,False
1645,108292847,Χαλδαία,B-LOC,,B-LOC,,,,B-LOC,,match,match,,,,False
1646,108292848,εἰς,,,,,,,,,match,match,,,,False
1647,108292849,προνομήν,,,,,,,,,match,match,,,,False
1648,108292850,,,,,,,,,,match,match,,,,False
1649,108292851,πάντες,,,,,,,,,match,match,,,,False
1650,108292852,οἱ,,,,,,,,,match,match,,,,False
1651,108292853,προνομεύοντες,,,,,,,,,match,match,,,,False
1652,108292854,αὐτὴν,,,,,,,,,match,match,,,,False
1653,108292855,ἐμπλησθήσονται,,,,,,,,,match,match,,,,False
1654,108292856,,,,,,,,,,match,match,,,,False
1655,108292857,ὅτι,,,,,,,,,match,match,,,,False
1656,108292858,ηὐφραίνεσθε,,,,,,,,,match,match,,,,False
1657,108292859,καὶ,,,,,,,,,match,match,,,,False
1658,108292860,κατεκαυχᾶσθε,,,,,,,,,match,match,,,,False
1659,108292861,διαρπάζοντες,,,,,,,,,match,match,,,,False
1660,108292862,τὴν,,,,,,,,,match,match,,,,False
1661,108292863,κληρονομίαν,,,,,,,,,match,match,,,,False
1662,108292864,μου,,,,,,,,,match,match,,,,False
1663,108292865,,,,,,,,,,match,match,,,,False
1664,108292866,διότι,,,,,,,,,match,match,,,,False
1665,108292867,ἐσκιρτᾶτε,,,,,,,,,match,match,,,,False
1666,108292868,ὡς,,,,,,,,,match,match,,,,False
1667,108292869,βοΐδια,,,,,,,,,match,match,,,,False
1668,108292870,ἐν,,,,,,,,,match,match,,,,False
1669,108292871,βοτάνῃ,,,,,,,,,match,match,,,,False
1670,108292872,καὶ,,,,,,,,,match,match,,,,False
1671,108292873,ἐκερατίζετε,,,,,,,,,match,match,,,,False
1672,108292874,ὡς,,,,,,,,,match,match,,,,False
1673,108292875,ταῦροι,,,,,,,,,match,match,,,,False
1674,108292876,.,,,,,,,,,match,match,,,,False
1675,nan,,,,,,,,,,match,match,,,,False
1676,113662674,οὕτω,,,,,,,,,match,match,,,,False
1677,113662675,μὲν,,,,,,,,,match,match,,,,False
1678,113662676,δὴ,,,,,,,,,match,match,,,,False
1679,113662677,οἱ,,,,,,,,,match,match,,,,False
1680,113662678,ἀμφὶ,,,,,,,,,match,match,,,,False
1681,113662679,Φαρνάβαζον,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1682,113662680,τοὺς,,,,,,,,,match,match,,,,False
1683,113662681,Τενεδίους,B-GRP,,B-GRP,,,,B-GRP,,match,match,,,,False
1684,113662682,φόβῳ,,,,,,,,,match,match,,,,False
1685,113662683,μᾶλλον,,,,,,,,,match,match,,,,False
1686,113662684,ἢ,,,,,,,,,match,match,,,,False
1687,113662685,ἐθελοντὰς,,,,,,,,,match,match,,,,False
1688,113662686,παρεστήσαντο,,,,,,,,,match,match,,,,False
1689,113662687,.,,,,,,,,,match,match,,,,False
1690,nan,,,,,,,,,,match,match,,,,False
1691,118692628,πείθεται,,,,,,,,,match,match,,,,False
1692,118692629,Κῦρος,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1693,118692630,.,,,,,,,,,match,match,,,,False
1694,nan,,,,,,,,,,match,match,,,,False
1695,115355913,καὶ,,,,,,,,,match,match,,,,False
1696,115355914,ὃς,,,,,,,,,match,match,,,,False
1697,115355915,ἐσήνεγκε,,,,,,,,,match,match,,,,False
1698,115355916,μὲν,,,,,,,,,match,match,,,,False
1699,115355917,ἐς,,,,,,,,,match,match,,,,False
1700,115355918,τὸ,,,,,,,,,match,match,,,,False
1701,115355919,βουλευτήριον,,,,,,,,,match,match,,,,False
1702,115355920,τὴν,,,,,,,,,match,match,,,,False
1703,115355921,ὑπὲρ,,,,,,,,,match,match,,,,False
1704,115355922,αὐτοῦ,,,,,,,,,match,match,,,,False
1705,115355923,γνώμην,,,,,,,,,match,match,,,,False
1706,115355924,,,,,,,,,,match,match,,,,False
1707,115355925,ἀπόντα,,,,,,,,,match,match,,,,False
1708,115355926,τὸν,,,,,,,,,match,match,,,,False
1709,115355927,Κλώδιον,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1710,115355928,τηρήσας,,,,,,,,,match,match,,,,False
1711,115355929,·,,,,,,,,,match,match,,,,False
1712,nan,,,,,,,,,,match,match,,,,False
1713,101344527,τῶν,,,,,,,,,match,match,,,,False
1714,101344528,δὲ,,,,,,,,,match,match,,,,False
1715,101344529,ταῦτα,,,,,,,,,match,match,,,,False
1716,101344530,πραξάντων,,,,,,,,,match,match,,,,False
1717,101344531,ἄχρι,,,,,,,,,match,match,,,,False
1718,101344532,οὗ,,,,,,,,,match,match,,,,False
1719,101344533,ὅδε,,,,,,,,,match,match,,,,False
1720,101344534,ὁ,,,,,,,,,match,match,,,,False
1721,101344535,λόγος,,,,,,,,,match,match,,,,False
1722,101344536,ἐγράφετο,,,,,,,,,match,match,,,,False
1723,101344537,Τισίφονος,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1724,101344538,πρεσβύτατος,,,,,,,,,match,match,,,,False
1725,101344539,ὢν,,,,,,,,,match,match,,,,False
1726,101344540,τῶν,,,,,,,,,match,match,,,,False
1727,101344541,ἀδελφῶν,,,,,,,,,match,match,,,,False
1728,101344542,τὴν,,,,,,,,,match,match,,,,False
1729,101344543,ἀρχὴν,,,,,,,,,match,match,,,,False
1730,101344544,εἶχε,,,,,,,,,match,match,,,,False
1731,101344545,.,,,,,,,,,match,match,,,,False
1732,nan,,,,,,,,,,match,match,,,,False
1733,nan,,,,,,,,,,match,match,,,,False
1734,107878062,καὶ,,,,,,,,,match,match,,,,False
1735,107878063,εἶπεν,,,,,,,,,match,match,,,,False
1736,107878064,αὐτοῖς,,,,,,,,,match,match,,,,False
1737,107878065,Σαμψών,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1738,107878066,·,,,,,,,,,match,match,,,,False
1739,nan,,,,,,,,,,match,match,,,,False
1740,105497048,ἴση,,,,,,,,,match,match,,,,False
1741,105497049,ἄρα,,,,,,,,,match,match,,,,False
1742,105497050,ἐστὶν,,,,,,,,,match,match,,,,False
1743,105497051,ἡ,,,,,,,,,match,match,,,,False
1744,105497052,ΑΝ,O,,O,,,,O,,match,match,,,,False
1745,105497053,τῇ,,,,,,,,,match,match,,,,False
1746,105497054,ΝΞ,O,,O,,,,O,,match,match,,,,False
1747,105497055,.,,,,,,,,,match,match,,,,False
1748,nan,,,,,,,,,,match,match,,,,False
1749,113338259,καὶ,,,,,,,,,match,match,,,,False
1750,113338260,Ἐπίχαρμος,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1751,113338261,δὲ,,,,,,,,,match,match,,,,False
1752,113338262,ὁ,,,,,,,,,match,match,,,,False
